form,measure,count,mean,std,min,25%,50%,75%,max
10-K,Negative_proportional,248.0,0.02466411041087812,0.0037472670145460097,0.01581868640148011,0.021924719880238502,0.024975159996723624,0.027373515525753716,0.03510287931652917
10-K,Negative_tfidf,248.0,175.6563750178785,67.83470607685572,74.52746098043778,124.24844562828783,153.61352783069174,224.35676365448276,365.1901279642992
10-K,Uncertainty_proportional,248.0,0.020801917813964108,0.002552842994239772,0.014153782297395456,0.019074291600583354,0.020975167413294332,0.022649673312712126,0.027948496899246365
10-K,Uncertainty_tfidf,248.0,28.75213703904578,9.770309446504038,12.193919575162328,21.382584439417855,26.46210302994421,34.14667286097537,60.403085925101585
10-Q,Negative_proportional,754.0,0.019707514770394285,0.009613396241218618,0.0046556209776804055,0.011775087423161051,0.01610344770652132,0.028733513381435916,0.04146717520084395
10-Q,Negative_tfidf,754.0,66.57968916356995,71.10082456466517,3.76703898646672,17.46271066973121,30.267181395499275,104.98209687513446,303.23441585313816
10-Q,Uncertainty_proportional,754.0,0.018423463935210115,0.006440873465919417,0.0063033284649089095,0.013688129867163501,0.016602565139432805,0.024028130107077255,0.03580240432568639
10-Q,Uncertainty_tfidf,754.0,11.906281049640965,8.464421304618867,1.4991125340214253,5.668656294020138,9.333522684784832,14.893107688399645,43.41409211780649
